t [s]	V_veh [km/h]	pente [0]	rapport [-]	q_carb [mg/cp]
1435.4	20.98	0	3	1.013
1435.5	20.65	0	3	0
1435.6	20.23	0	3	0
1435.7	19.92	0	3	0
1435.8	19.96	0	3	0
1435.9	19.66	0	3	0
1436	19.29	0	3	0
1436.1	19.3	0	3	0
1436.2	19.32	0	3	0
1436.3	19	0	3	2
1436.4	18.92	0	2	1.661
1436.5	18.96	0	2	2.132
1436.6	18.78	0	2	3.714
1436.7	18.78	0	2	4.936
1436.8	18.94	0	2	6.034
1436.9	19.01	0	2	9.058
1437	19.03	0	2	12.948
1437.1	19.37	0	2	16.742
1437.2	19.79	0	2	13.664
1437.3	19.93	0	2	10.27
1437.4	20.08	0	2	7.183
1437.5	20.36	0	2	6.231
1437.6	20.41	0	2	6.037
1437.7	20.54	0	2	6.283
1437.8	20.64	0	2	6.308
1437.9	20.69	0	2	5.683
1438	20.76	0	2	5.061
1438.1	20.8	0	2	4.566
1438.2	20.86	0	2	4.442
1438.3	20.91	0	2	4.405
1438.4	20.94	0	2	4.301
1438.5	20.97	0	2	4.396
1438.6	20.99	0	2	6.027
1438.7	21.12	0	2	7.158
1438.8	21.26	0	2	7.76
1438.9	21.31	0	2	7.575
1439	21.48	0	2	6.442
1439.1	21.6	0	2	5.432
1439.2	21.6	0	2	4.691
1439.3	21.69	0	2	4.137
1439.4	21.73	0	2	3.85
1439.5	21.73	0	2	3.687
1439.6	21.76	0	2	3.61
1439.7	21.79	0	2	3.577
1439.8	21.81	0	2	3.56
1439.9	21.8	0	2	3.548
1440	21.83	0	2	3.53
1440.1	21.85	0	2	3.34
1440.2	21.84	0	2	2.912
1440.3	21.83	0	2	2.563
1440.4	21.81	0	2	2.47
1440.5	21.79	0	2	2.331
1440.6	21.79	0	2	2.177
1440.7	21.74	0	2	2.011
1440.8	21.7	0	2	1.863
1440.9	21.65	0	2	1.71
1441	21.49	0	2	1.3
1441.1	21.49	0	2	1.314
1441.2	21.41	0	2	1.412
1441.3	21.3	0	2	1.324
1441.4	21.24	0	2	1.094
1441.5	21.13	0	2	1.057
1441.6	21.04	0	2	0.929
1441.7	20.86	0	2	0.808
1441.8	20.6	0	2	0.724
1441.9	20.31	0	2	0.635
1442	20	0	2	0.56
1442.1	19.64	0	2	0.482
1442.2	19.25	0	2	0
1442.3	18.93	0	2	0
1442.4	18.78	0	2	0
1442.5	18.55	0	2	0
1442.6	18.35	0	2	0
1442.7	18.25	0	2	0
1442.8	18.14	0	2	0
1442.9	17.99	0	2	0
1443	17.88	0	2	0
1443.1	17.77	0	2	0
1443.2	17.65	0	2	0
1443.3	17.5	0	2	1.129
1443.4	17.44	0	2	1.56
1443.5	17.39	0	2	1.844
1443.6	17.29	0	2	1.949
1443.7	17.21	0	2	1.952
1443.8	17.2	0	2	2.034
1443.9	17.13	0	2	2.539
1444	17.09	0	2	2.902
1444.1	17.06	0	2	2.974
1444.2	17.01	0	2	3.109
1444.3	17.07	0	2	3.346
1444.4	17.02	0	2	3.615
1444.5	16.97	0	2	4.042
1444.6	17.05	0	2	4.501
1444.7	17.02	0	2	4.949
1444.8	17.01	0	2	5.367
1444.9	17.03	0	2	5.444
1445	17.07	0	2	5.904
1445.1	17.06	0	2	6.694
1445.2	17.09	0	2	7.573
1445.3	17.16	0	2	8.783
1445.4	17.23	0	2	10.242
1445.5	17.36	0	2	11.481
1445.6	17.48	0	2	12.203
1445.7	17.61	0	2	10.935
1445.8	17.77	0	2	9.153
1445.9	17.81	0	2	7.83
1446	17.9	0	2	6.953
1446.1	18.01	0	2	6.801
1446.2	17.99	0	2	5.873
1446.3	18.02	0	2	5.432
1446.4	18.01	0	2	5.061
1446.5	18.01	0	2	4.991
1446.6	18	0	2	4.928
1446.7	17.96	0	2	4.875
1446.8	17.96	0	2	4.448
1446.9	17.93	0	2	4.039
1447	17.91	0	2	3.706
1447.1	17.86	0	2	3.362
1447.2	17.82	0	2	3.237
1447.3	17.71	0	2	2.761
1447.4	17.61	0	2	2.346
1447.5	17.44	0	2	2.389
1447.6	17.05	0	2	2.253
1447.7	16.78	0	2	2.225
1447.8	16.5	0	2	2.141
1447.9	16.09	0	2	2.806
1448	15.64	0	2	3.27
1448.1	15.24	0	2	3.204
1448.2	14.84	0	2	3.497
1448.3	14.44	0	2	2.23
1448.4	14.01	0	2	4.723
1448.5	13.54	0	2	3.998
1448.6	13.17	0	2	3.963
1448.7	12.68	0	2	4.318
1448.8	12.22	0	2	4.514
1448.9	11.78	0	2	4.797
1449	11.28	0	2	4.969
1449.1	10.83	0	2	5.013
1449.2	10.34	0	2	5.09
1449.3	9.87	0	2	4.923
1449.4	9.38	0	2	4.889
1449.5	8.89	0	2	4.814
1449.6	8.39	0	2	4.771
1449.7	7.89	0	2	4.789
1449.8	7.44	0	2	4.801
1449.9	6.94	0	2	4.737
1450	6.51	0	2	4.768
1450.1	6.04	0	2	4.739
1450.2	5.6	0	2	4.71
1450.3	5.17	0	2	4.808
1450.4	4.73	0	0	5.217
1450.5	4.31	0	0	4.881
1450.6	3.96	0	0	4.583
1450.7	3.61	0	0	4.273
1450.8	3.24	0	0	4.492
1450.9	2.94	0	0	5.511
1451	2.62	0	0	9.186
1451.1	2.31	0	0	7.561
1451.2	2.05	0	0	5.955
1451.3	1.83	0	0	4.78
1451.4	1.57	0	0	4.333
1451.5	1.37	0	0	4.173
1451.6	1.19	0	0	4.058
1451.7	1	0	0	4.058
1451.8	0.82	0	0	3.675
1451.9	0.65	0	0	3.675
1452	0.54	0	0	3.675
1452.1	0.44	0	0	0
1452.2	0.34	0	0	0
1452.3	0	0	0	0
1452.4	0	0	0	0
1452.5	0	0	0	0
1452.6	0	0	0	0
1452.7	0	0	0	0
1452.8	0	0	0	0
1452.9	0	0	0	0
1453	0	0	0	0
1453.1	0	0	0	0
1453.2	0	0	0	0
1453.3	0	0	0	0
1453.4	0	0	0	0
1453.5	0	0	0	0
1453.6	0	0	0	0
1453.7	0	0	0	0
1453.8	0	0	0	0
1453.9	0	0	0	0
1454	0	0	0	0
1454.1	0	0	0	0
1454.2	0	0	0	0
1454.3	0	0	0	0
1454.4	0	0	0	0
1454.5	0	0	0	0
1454.6	0	0	0	0
1454.7	0	0	0	0
1454.8	0	0	0	0
1454.9	0	0	0	0
1455	0	0	0	0
1455.1	0	0	0	0
1455.2	0	0	0	0
1455.3	0	0	0	0
1455.4	0	0	0	0
1455.5	0	0	0	0
1455.6	0	0	0	0
1455.7	0	0	0	0
1455.8	0	0	0	0
1455.9	0	0	0	0
1456	0	0	0	0
1456.1	0	0	0	0
1456.2	0	0	0	0
1456.3	0	0	0	0
1456.4	0	0	0	0
1456.5	0	0	0	0
1456.6	0	0	0	0
1456.7	0	0	0	0
1456.8	0	0	0	0
1456.9	0	0	0	0
1457	0	0	0	0
1457.1	0	0	0	0
1457.2	0	0	0	0
1457.3	0	0	0	0
1457.4	0	0	0	0
1457.5	0	0	0	0
1457.6	0	0	0	0
1457.7	0	0	0	0
1457.8	0	0	0	0
1457.9	0	0	0	0
1458	0	0	0	0
1458.1	0	0	0	0
1458.2	0	0	0	0
1458.3	0	0	0	0
1458.4	0	0	0	0
1458.5	0	0	0	0
1458.6	0	0	0	0
1458.7	0	0	0	0
1458.8	0	0	0	0
1458.9	0	0	0	0
1459	0	0	0	0
1459.1	0	0	0	0
1459.2	0	0	0	0
1459.3	0	0	0	0
1459.4	0	0	0	0
1459.5	0	0	0	0
1459.6	0	0	0	0
1459.7	0	0	0	0
1459.8	0	0	0	0
1459.9	0	0	0	0
1460	0	0	0	0
1460.1	0	0	0	0
1460.2	0	0	0	0
1460.3	0	0	0	0
1460.4	0	0	0	0
1460.5	0	0	0	0
1460.6	0	0	0	0
1460.7	0	0	0	0
1460.8	0	0	0	0
1460.9	0	0	0	0
1461	0	0	0	0
1461.1	0	0	0	0
1461.2	0	0	0	0
1461.3	0	0	0	0
1461.4	0	0	0	0
1461.5	0	0	0	0
1461.6	0	0	0	0
1461.7	0	0	0	0
1461.8	0	0	0	0
1461.9	0	0	0	0
1462	0	0	0	0
1462.1	0	0	0	0
1462.2	0	0	0	0
1462.3	0	0	0	0
1462.4	0	0	0	0
1462.5	0	0	0	0
1462.6	0	0	0	0
1462.7	0	0	0	0
1462.8	0	0	0	0
1462.9	0	0	0	0
1463	0	0	0	0
1463.1	0	0	0	0
1463.2	0	0	0	0
1463.3	0	0	0	0
1463.4	0	0	0	0
1463.5	0	0	0	0
1463.6	0	0	0	0
1463.7	0	0	0	0
1463.8	0	0	0	0
1463.9	0	0	0	0
1464	0	0	0	0
1464.1	0	0	0	0
1464.2	0	0	0	0
1464.3	0	0	0	0
1464.4	0	0	0	0
1464.5	0	0	0	0
1464.6	0	0	0	0
1464.7	0	0	0	0
1464.8	0	0	0	0
1464.9	0	0	0	0
1465	0	0	0	0
1465.1	0	0	0	0
1465.2	0	0	0	0
1465.3	0	0	0	0
1465.4	0	0	0	0
1465.5	0	0	0	0
1465.6	0	0	0	0
1465.7	0	0	0	0
1465.8	0	0	0	0
1465.9	0	0	0	0
1466	0	0	0	0
1466.1	0	0	0	0
1466.2	0	0	0	0
1466.3	0	0	0	0
1466.4	0	0	0	0
1466.5	0	0	0	0
1466.6	0	0	0	0
1466.7	0	0	0	0
1466.8	0	0	0	0
1466.9	0	0	0	0
1467	0	0	0	0
1467.1	0	0	0	0
1467.2	0	0	0	0
1467.3	0	0	0	0
1467.4	0	0	0	0
1467.5	0	0	0	0
1467.6	0	0	0	0
1467.7	0	0	0	0
1467.8	0	0	0	0
1467.9	0	0	0	0
1468	0	0	0	0
1468.1	0	0	0	0
1468.2	0	0	0	0
1468.3	0	0	0	0
1468.4	0	0	0	0
1468.5	0	0	0	0
1468.6	0	0	0	0
1468.7	0	0	0	0
1468.8	0	0	0	0
1468.9	0	0	0	0
1469	0	0	0	0
1469.1	0	0	0	0
1469.2	0	0	0	0
1469.3	0	0	0	0
1469.4	0	0	0	0
1469.5	0	0	0	0
1469.6	0	0	0	0
1469.7	0	0	0	0
1469.8	0	0	0	0
1469.9	0	0	0	0
1470	0	0	0	0
1470.1	0	0	0	0
1470.2	0	0	0	0
1470.3	0	0	0	0
1470.4	0	0	0	0
1470.5	0	0	0	0
1470.6	0	0	0	0
1470.7	0	0	0	0
1470.8	0	0	0	0
1470.9	0	0	0	0
1471	0	0	0	0
1471.1	0	0	0	0
1471.2	0	0	0	0
1471.3	0	0	0	0
1471.4	0	0	0	0
1471.5	0	0	0	0
1471.6	0	0	0	0
1471.7	0	0	0	0
1471.8	0	0	0	0
1471.9	0	0	0	0
1472	0	0	0	0
1472.1	0	0	0	0
1472.2	0	0	0	0
1472.3	0	0	0	0
1472.4	0	0	0	0
1472.5	0	0	0	0
1472.6	0	0	0	0
1472.7	0	0	0	0
1472.8	0	0	0	0
1472.9	0	0	0	0
1473	0	0	0	0
1473.1	0	0	0	0
1473.2	0	0	0	0
1473.3	0	0	0	0
1473.4	0	0	0	0
1473.5	0	0	0	0
1473.6	0	0	0	0
1473.7	0	0	0	0
1473.8	0	0	0	0
1473.9	0	0	0	0
1474	0	0	0	0
1474.1	0	0	0	0
1474.2	0	0	0	0
1474.3	0	0	0	0
1474.4	0	0	0	0
1474.5	0	0	0	0
1474.6	0	0	0	0
1474.7	0	0	0	0
1474.8	0	0	0	0
1474.9	0	0	0	0
1475	0	0	0	0
1475.1	0	0	0	0
1475.2	0	0	0	0
1475.3	0	0	0	0
1475.4	0	0	0	0
1475.5	0	0	0	0
1475.6	0	0	0	0
1475.7	0	0	0	0
1475.8	0	0	0	3.675
1475.9	0	0	0	3.675
1476	0	0	0	13.587
1476.1	0	0	0	13.587
1476.2	0	0	0	13.587
1476.3	0	0	0	11.957
1476.4	0	0	0	4.603
1476.5	0	0	0	3.171
1476.6	0	0	0	2.991
1476.7	0	0	0	2.843
1476.8	0	0	0	2.986
1476.9	0	0	0	2.813
1477	0	0	0	2.696
1477.1	0	0	0	2.802
1477.2	0	0	0	5.243
1477.3	0	0	0	14.113
1477.4	0	0	0	0
1477.5	0	0	0	0
1477.6	0	0	0	2.387
1477.7	0	0	0	3.851
1477.8	0	0	0	3.968
1477.9	0	0	0	4.125
1478	0	0	0	3.922
1478.1	0	0	0	3.651
1478.2	0	0	0	3.471
1478.3	0	0	0	3.827
1478.4	0	0	0	4.91
1478.5	0	0	0	6.836
1478.6	0	0	0	7.077
1478.7	0	0	0	5.88
1478.8	0	0	0	6.631
1478.9	0.38	0	1	7.815
1479	0.78	0	1	8.369
1479.1	1.1	0	1	8.842
1479.2	1.38	0	1	9.009
1479.3	1.65	0	1	9.016
1479.4	1.92	0	1	7.989
1479.5	2.19	0	1	10.479
1479.6	2.45	0	1	12.215
1479.7	2.74	0	1	10.58
1479.8	3.03	0	1	10.689
1479.9	3.32	0	1	11.802
1480	3.61	0	1	12.078
1480.1	3.91	0	1	11.178
1480.2	4.24	0	1	10.733
1480.3	4.55	0	1	11.094
1480.4	4.88	0	1	11.358
1480.5	5.21	0	1	11.063
1480.6	5.53	0	1	5.875
1480.7	5.85	0	1	10.83
1480.8	6.2	0	1	16.205
1480.9	6.45	0	1	17.966
1481	6.73	0	1	13.582
1481.1	7.1	0	1	12.785
1481.2	7.28	0	1	13.504
1481.3	7.45	0	1	11.93
1481.4	7.77	0	1	10.145
1481.5	7.92	0	1	9.974
1481.6	8.03	0	1	9.449
1481.7	8.17	0	1	9.174
1481.8	8.32	0	1	8.788
1481.9	8.37	0	1	8.4
1482	8.39	0	1	8.2
1482.1	8.52	0	1	6.819
1482.2	8.61	0	1	5.477
1482.3	8.57	0	1	6.091
1482.4	8.61	0	1	7.289
1482.5	8.65	0	1	6.078
1482.6	8.58	0	1	7.014
1482.7	8.58	0	1	6.868
1482.8	8.54	0	1	6.522
1482.9	8.65	0	1	6.489
1483	8.8	0	1	7.209
1483.1	8.75	0	1	8.601
1483.2	8.83	0	1	10.35
1483.3	9.02	0	1	9.849
1483.4	9.28	0	1	9.384
1483.5	9.37	0	1	8.952
1483.6	9.45	0	1	8.133
1483.7	9.63	0	1	6.841
1483.8	9.75	0	1	6.146
1483.9	9.8	0	1	6.739
1484	9.86	0	1	7.483
1484.1	9.97	0	1	7.616
1484.2	10.1	0	1	7.969
1484.3	10.19	0	1	8.228
1484.4	10.32	0	1	8.256
1484.5	10.47	0	1	8.188
1484.6	10.61	0	1	8.123
1484.7	10.74	0	1	8.135
1484.8	10.87	0	1	8.018
1484.9	11	0	1	7.899
1485	11.13	0	1	7.801
1485.1	11.27	0	1	7.667
1485.2	11.4	0	1	7.529
1485.3	11.55	0	1	7.096
1485.4	11.71	0	1	6.598
1485.5	11.82	0	1	6.267
1485.6	11.94	0	1	5.909
1485.7	12.05	0	1	5.729
1485.8	12.14	0	1	5.684
1485.9	12.24	0	1	5.781
1486	12.34	0	1	5.801
1486.1	12.47	0	1	5.808
1486.2	12.58	0	1	5.872
1486.3	12.7	0	1	6.877
1486.4	12.87	0	1	7.709
1486.5	13.1	0	1	8.191
1486.6	13.31	0	1	8.482
1486.7	13.54	0	1	8.607
1486.8	13.79	0	1	8.559
1486.9	14.07	0	1	8.425
1487	14.3	0	1	8.353
1487.1	14.55	0	1	8.379
1487.2	14.78	0	1	8.46
1487.3	15.05	0	1	9.174
1487.4	15.31	0	1	10.192
1487.5	15.61	0	1	10.785
1487.6	15.9	0	1	10.931
1487.7	16.19	0	1	6.506
1487.8	16.4	0	1	0.459
1487.9	16.37	0	1	0
1488	16.53	0	1	0
1488.1	16.57	0	1	2.117
1488.2	16.81	0	1	5.076
1488.3	17.48	0	1	14.403
1488.4	16.92	0	1	16.247
1488.5	17.86	0	1	15.651
1488.6	18.49	0	1	17.345
1488.7	18.25	0	1	18.417
1488.8	19.01	0	1	16.39
1488.9	19.49	0	1	15.301
1489	19.68	0	1	15.193
1489.1	20.03	0	1	11.55
1489.2	20.42	0	1	11.46
1489.3	20.57	0	2	11.352
1489.4	20.84	0	2	11.325
1489.5	21.14	0	2	11.821
1489.6	21.34	0	2	12.982
1489.7	21.65	0	2	13.405
1489.8	21.94	0	2	13.439
1489.9	22.24	0	2	13.63
1490	22.52	0	2	14.616
1490.1	22.88	0	2	15.553
1490.2	23.22	0	2	15.839
1490.3	23.59	0	2	15.408
1490.4	23.94	0	2	14.873
1490.5	24.31	0	2	14.471
1490.6	24.68	0	2	13.986
1490.7	25.02	0	2	13.701
1490.8	25.35	0	2	13.492
1490.9	25.67	0	2	13.24
1491	26	0	2	13.005
1491.1	26.31	0	2	12.831
1491.2	26.6	0	2	12.694
1491.3	26.91	0	2	12.586
1491.4	27.18	0	2	12.58
1491.5	27.45	0	2	12.673
1491.6	27.76	0	2	13.531
1491.7	28.06	0	2	14.416
1491.8	28.41	0	2	15.632
1491.9	28.76	0	2	18.603
1492	29.2	0	2	22.028
1492.1	29.7	0	2	23.7
1492.2	30.17	0	2	25.156
1492.3	30.75	0	2	27.266
1492.4	31.41	0	2	27.691
1492.5	32.06	0	2	24.83
1492.6	32.59	0	2	20.747
1492.7	33.11	0	2	0
1492.8	32.92	0	2	0
1492.9	33.14	0	2	0
1493	33.4	0	2	0
1493.1	33.18	0	2	3.108
1493.2	33.22	0	2	6.782
1493.3	33.85	0	2	14.727
1493.4	33.9	0	2	25.254
1493.5	34.22	0	2	25.142
1493.6	34.77	0	2	25.671
1493.7	35.08	0	2	27.952
1493.8	35.31	0	2	28.6
1493.9	35.93	0	2	30.794
1494	36.31	0	2	32.921
1494.1	36.78	0	2	34.841
1494.2	37.37	0	2	35.572
1494.3	37.89	0	2	27.661
1494.4	38.33	0	2	24.285
1494.5	38.77	0	2	22.77
1494.6	39.21	0	2	21.947
1494.7	39.59	0	3	21.408
1494.8	39.92	0	3	20.336
1494.9	40.26	0	3	19.111
1495	40.58	0	3	19.894
1495.1	40.91	0	3	19.857
1495.2	41.22	0	3	13.093
1495.3	41.33	0	3	5.56
1495.4	41.22	0	3	2.257
1495.5	41.38	0	3	0
1495.6	41.37	0	3	0.362
1495.7	41.26	0	3	6.274
1495.8	41.31	0	3	11.643
1495.9	41.71	0	3	17.593
1496	42.05	0	3	30.56
1496.1	42.01	0	3	25.233
1496.2	42.37	0	3	24.929
1496.3	42.69	0	3	25.631
1496.4	42.83	0	3	26.241
1496.5	43.23	0	4	28.72
1496.6	43.46	0	4	30.777
1496.7	43.76	0	4	29.973
1496.8	44.12	0	4	27.008
1496.9	44.36	0	4	25.559
1497	44.68	0	4	25.041
1497.1	44.96	0	4	24.361
1497.2	45.2	0	4	23.007
1497.3	45.5	0	4	20.782
1497.4	45.68	0	4	17.941
1497.5	45.86	0	4	14.777
1497.6	45.99	0	4	13.421
1497.7	46.14	0	4	13.136
1497.8	46.26	0	4	14.227
1497.9	46.4	0	4	14.856
1498	46.55	0	4	15.131
1498.1	46.68	0	4	19.087
1498.2	46.91	0	4	22.305
1498.3	47.08	0	4	22.979
1498.4	47.28	0	4	19.461
1498.5	47.5	0	4	15.959
1498.6	47.62	0	4	14.665
1498.7	47.79	0	4	14.178
1498.8	47.93	0	4	13.927
1498.9	48.04	0	4	13.785
1499	48.16	0	4	13.701
1499.1	48.28	0	4	13.647
1499.2	48.41	0	4	13.601
1499.3	48.51	0	4	13.556
1499.4	48.64	0	4	13.682
1499.5	48.77	0	4	13.714
1499.6	48.89	0	4	13.698
1499.7	48.99	0	4	13.671
1499.8	49.15	0	4	13.635
1499.9	49.25	0	4	13.744
1500	49.36	0	4	13.796
1500.1	49.49	0	4	13.792
1500.2	49.6	0	4	13.644
1500.3	49.72	0	4	13.277
1500.4	49.85	0	4	13.117
1500.5	49.96	0	4	12.568
1500.6	50.06	0	4	11.749
1500.7	50.16	0	4	11.376
1500.8	50.24	0	4	11.224
1500.9	50.34	0	4	11.156
1501	50.42	0	4	11.122
1501.1	50.5	0	4	11.102
1501.2	50.6	0	4	10.9
1501.3	50.67	0	4	10.684
1501.4	50.74	0	4	10.595
1501.5	50.81	0	4	10.553
1501.6	50.88	0	4	10.532
1501.7	50.98	0	4	10.517
1501.8	51.05	0	4	10.507
1501.9	51.13	0	4	10.497
1502	51.22	0	4	10.49
1502.1	51.3	0	4	10.481
1502.2	51.37	0	4	10.473
1502.3	51.44	0	4	10.466
1502.4	51.54	0	4	10.458
1502.5	51.6	0	4	10.449
1502.6	51.67	0	4	10.44
1502.7	51.74	0	4	10.342
1502.8	51.84	0	4	10.286
1502.9	51.89	0	4	10.258
1503	51.97	0	4	10.15
1503.1	52.02	0	4	10.096
1503.2	52.1	0	4	10.071
1503.3	52.17	0	4	10.13
1503.4	52.22	0	4	10.178
1503.5	52.28	0	4	10.19
1503.6	52.37	0	4	10.188
1503.7	52.42	0	4	10.182
1503.8	52.49	0	4	10.176
1503.9	52.58	0	4	10.169
1504	52.63	0	4	10.162
1504.1	52.71	0	4	10.155
1504.2	52.77	0	4	10.147
1504.3	52.85	0	4	10.139
1504.4	52.93	0	4	10.083
1504.5	52.99	0	4	9.893
1504.6	53.03	0	4	9.584
1504.7	53.08	0	4	9.396
1504.8	53.14	0	4	9.398
1504.9	53.22	0	4	9.394
1505	53.27	0	4	9.386
1505.1	53.31	0	4	9.381
1505.2	53.39	0	4	9.375
1505.3	53.44	0	4	9.368
1505.4	53.51	0	4	9.389
1505.5	53.54	0	4	11.226
1505.6	53.68	0	4	12.365
1505.7	53.77	0	4	12.17
1505.8	53.85	0	4	5.007
1505.9	53.77	0	4	0
1506	53.73	0	4	0
1506.1	53.75	0	4	0
1506.2	53.67	0	4	0
1506.3	53.6	0	4	2.329
1506.4	53.56	0	4	9.305
1506.5	53.69	0	4	12.024
1506.6	53.73	0	4	26.501
1506.7	53.94	0	4	27.111
1506.8	54.05	0	4	25.434
1506.9	54.15	0	4	24.468
1507	54.33	0	5	23.61
1507.1	54.48	0	5	18.59
1507.2	54.56	0	5	15.858
1507.3	54.67	0	5	13.225
1507.4	54.74	0	5	10.948
1507.5	54.77	0	5	9.801
1507.6	54.81	0	5	9.431
1507.7	54.84	0	5	9.238
1507.8	54.84	0	5	9.174
1507.9	54.88	0	5	9.13
1508	54.91	0	5	9.069
1508.1	54.93	0	5	9.054
1508.2	54.95	0	5	9.285
1508.3	54.96	0	5	9.383
1508.4	55.01	0	5	9.411
1508.5	55.02	0	5	9.417
1508.6	55.05	0	5	9.417
1508.7	55.07	0	5	9.417
1508.8	55.1	0	5	9.488
1508.9	55.13	0	5	9.542
1509	55.15	0	5	9.451
1509.1	55.17	0	5	11.067
1509.2	55.22	0	5	16.589
1509.3	55.35	0	5	19.335
1509.4	55.42	0	5	20.411
1509.5	55.55	0	5	19.13
1509.6	55.68	0	5	16.926
1509.7	55.73	0	5	15.731
1509.8	55.81	0	5	15.257
1509.9	55.93	0	5	15.005
1510	55.99	0	5	14.902
1510.1	56.11	0	5	14.941
1510.2	56.16	0	5	15.959
1510.3	56.25	0	5	19.653
1510.4	56.42	0	5	22.1
1510.5	56.54	0	5	22.266
1510.6	56.66	0	5	22.387
1510.7	56.82	0	5	23.055
1510.8	56.97	0	5	24.381
1510.9	57.12	0	5	26.305
1511	57.3	0	5	28.145
1511.1	57.52	0	5	29.907
1511.2	57.69	0	5	31.081
1511.3	57.89	0	5	31.38
1511.4	58.11	0	5	31.922
1511.5	58.29	0	5	32.79
1511.6	58.56	0	5	33.79
1511.7	58.79	0	5	34.631
1511.8	59.03	0	5	34.853
1511.9	59.32	0	5	34.858
1512	59.53	0	5	34.741
1512.1	59.79	0	5	34.576
1512.2	60.05	0	5	34.485
1512.3	60.33	0	5	32.356
1512.4	60.54	0	5	27.576
1512.5	60.75	0	5	24.926
1512.6	60.97	0	5	23.95
1512.7	61.16	0	5	23.649
1512.8	61.35	0	5	23.492
1512.9	61.48	0	5	23.406
1513	61.65	0	5	23.115
1513.1	61.84	0	5	23.21
1513.2	61.98	0	5	24.556
1513.3	62.17	0	5	26.497
1513.4	62.39	0	5	27.072
1513.5	62.56	0	5	27.028
1513.6	62.74	0	5	26.9
1513.7	62.95	0	5	27.028
1513.8	63.15	0	5	27.841
1513.9	63.35	0	5	29.008
1514	63.54	0	5	29.284
1514.1	63.76	0	5	29.353
1514.2	63.98	0	5	29.299
1514.3	64.2	0	5	29.223
1514.4	64.43	0	5	29.103
1514.5	64.63	0	5	29.011
1514.6	64.84	0	5	28.929
1514.7	65.05	0	5	28.833
1514.8	65.3	0	5	28.729
1514.9	65.49	0	5	28.615
1515	65.7	0	5	28.199
1515.1	65.91	0	5	27.734
1515.2	66.13	0	5	27.515
1515.3	66.33	0	5	27.376
1515.4	66.55	0	5	26.65
1515.5	66.74	0	5	24.631
1515.6	66.92	0	5	23.535
1515.7	67.11	0	5	23.194
1515.8	67.25	0	5	23.019
1515.9	67.43	0	5	23.57
1516	67.59	0	5	23.874
1516.1	67.78	0	5	23.947
1516.2	67.95	0	5	23.955
1516.3	68.12	0	5	23.942
1516.4	68.27	0	5	23.917
1516.5	68.46	0	5	23.876
1516.6	68.62	0	5	24.516
1516.7	68.8	0	5	27.778
1516.8	69.01	0	5	30.925
1516.9	69.23	0	5	32.606
1517	69.43	0	5	33.566
1517.1	69.67	0	5	28.963
1517.2	69.89	0	5	26.731
1517.3	70.08	0	5	25.928
1517.4	70.29	0	5	26.015
1517.5	70.48	0	5	26.067
1517.6	70.66	0	5	25.858
1517.7	70.85	0	5	25.938
1517.8	71.04	0	5	25.864
1517.9	71.23	0	5	17.094
1518	71.13	0	5	0
1518.1	71	0	5	0
1518.2	71.06	0	5	0
1518.3	70.97	0	5	0
1518.4	70.85	0	5	4.506
1518.5	70.84	0	5	13.961
1518.6	70.92	0	5	19.976
1518.7	71.29	0	5	28.885
1518.8	71.17	0	5	28.488
1518.9	71.27	0	5	25.377
1519	71.41	0	5	25.621
1519.1	71.42	0	5	26.803
1519.2	71.55	0	6	27.343
1519.3	71.7	0	6	25.646
1519.4	71.78	0	6	24.378
1519.5	71.89	0	6	23.773
1519.6	71.98	0	6	24.031
1519.7	72.05	0	6	24.678
1519.8	72.13	0	6	24.335
1519.9	72.21	0	6	23.454
1520	72.3	0	6	22.398
1520.1	72.39	0	6	21.631
1520.2	72.47	0	6	21.005
1520.3	72.51	0	6	19.799
1520.4	72.54	0	6	22.3
1520.5	72.59	0	6	24.665
1520.6	72.65	0	6	26.979
1520.7	72.73	0	6	27.969
1520.8	72.77	0	6	28.442
1520.9	72.82	0	6	28.963
1521	72.84	0	6	28.476
1521.1	72.9	0	6	27.863
1521.2	72.97	0	6	27.319
1521.3	73.02	0	6	27.378
1521.4	73.07	0	6	27.774
1521.5	73.1	0	6	27.713
1521.6	73.15	0	6	27.188
1521.7	73.2	0	6	26.713
1521.8	73.22	0	6	26.055
1521.9	73.22	0	6	25.46
1522	73.24	0	6	24.883
1522.1	73.27	0	6	24.361
1522.2	73.26	0	6	24.077
1522.3	73.26	0	6	23.882
1522.4	73.28	0	6	23.567
1522.5	73.28	0	6	23.129
1522.6	73.29	0	6	22.723
1522.7	73.26	0	6	22.353
1522.8	73.25	0	6	21.962
1522.9	73.26	0	6	21.165
1523	73.23	0	6	19.949
1523.1	73.23	0	6	7.209
1523.2	73.17	0	6	7.068
1523.3	73.14	0	6	6.905
1523.4	73.14	0	6	6.439
1523.5	73.1	0	6	6.019
1523.6	73.05	0	6	4.835
1523.7	73	0	6	3.5
1523.8	72.92	0	6	2.539
1523.9	72.87	0	6	1.819
1524	72.79	0	6	1.405
1524.1	72.69	0	6	1.316
1524.2	72.6	0	6	1.285
1524.3	72.51	0	6	1.146
1524.4	72.42	0	6	1.109
1524.5	72.33	0	6	1.021
1524.6	72.23	0	6	0.944
1524.7	72.14	0	6	0.897
1524.8	72.04	0	6	0.833
1524.9	71.94	0	6	0.772
